"","IDsin","codeplot","ADJ","TILE","X_sin","Y_sin","X_wgs","Ywgs","ID","alti","grad","NDVImin","NDVImax"
"440",10859551,"SAP_1690","YES","h18v04",451846,5035630,5.77566,45.28646,"h18v04_10859551",1690,"SAP",0.264,0.838
"441",10864353,"SAP_1870","YES","h18v04",452309,5035398,5.78137,45.28437,"h18v04_10864353",1870,"SAP",0.062,0.749
"442",10849954,"SAP_2060","YES","h18v04",452541,5036093,5.78497,45.29062,"h18v04_10849954",2060,"SAP",0.046,0.697
"443",11089923,"SEYS_0280","YES","h18v04",445359,5024511,5.68274,45.18646,"h18v04_11089923",280,"SEYS",0.323,0.652
"444",11104321,"SEYS_0460","YES","h18v04",444896,5023816,5.67621,45.18021,"h18v04_11104321",460,"SEYS",0.492,0.865
"445",11118718,"SEYS_0615","YES","h18v04",444201,5023121,5.66672,45.17396,"h18v04_11118718",615,"SEYS",0.467,0.822
"446",11147514,"SEYS_0840","YES","h18v04",443274,5021731,5.65366,45.16146,"h18v04_11147514",840,"SEYS",0.461,0.887
"447",11161913,"SEYS_1035","YES","h18v04",443043,5021036,5.65008,45.15521,"h18v04_11161913",1035,"SEYS",0.458,0.907
"448",11166710,"SEYS_1350","YES","h18v04",442348,5020804,5.64101,45.15312,"h18v04_11166710",1350,"SEYS",0.278,0.732
"449",11176310,"SEYS_1500","YES","h18v04",442348,5020341,5.6406,45.14896,"h18v04_11176310",1500,"SEYS",0.121,0.689
"450",11176309,"SEYS_1700","YES","h18v04",442116,5020341,5.63765,45.14896,"h18v04_11176309",1700,"SEYS",0.13,0.712
"452",10523826,"TAN_1420","YES","h18v04",515551,5051846,6.60698,45.43229,"h18v04_10523826",1420,"TAN",0.118,0.824
"453",10547823,"TAN_1700","YES","h18v04",514856,5050688,6.59686,45.42187,"h18v04_10547823",1700,"TAN",0.203,0.828
"454",10557425,"TAN_1890","YES","h18v04",515320,5050224,6.6023,45.41771,"h18v04_10557425",1890,"TAN",0.078,0.77
"455",10567026,"TAN_2100","YES","h18v04",515551,5049761,6.60478,45.41354,"h18v04_10567026",2100,"TAN",0,0.755
"456",10586225,"TAN_2300","YES","h18v04",515320,5048835,6.60084,45.40521,"h18v04_10586225",2300,"TAN",0,0.699
"457",10591025,"TAN_2480","YES","h18v04",515320,5048603,6.6006,45.40312,"h18v04_10591025",2480,"TAN",0,0.615
"458",13529001,"TEN_1430","YES","h18v04",602422,4906829,7.54782,44.12812,"h18v04_13529001",1430,"TEN",0.468,0.799
"459",13533796,"TEN_1670","YES","h18v04",601264,4906597,7.53304,44.12604,"h18v04_13533796",1670,"TEN",0.118,0.747
"460",13528992,"TEN_1890","YES","h18v04",600337,4906829,7.5217,44.12812,"h18v04_13528992",1890,"TEN",0.035,0.653
"461",13514591,"TEN_2080","YES","h18v04",600106,4907524,7.51959,44.13437,"h18v04_13514591",2080,"TEN",0.01,0.605
"462",13504990,"TEN_2280","YES","h18v04",599874,4907987,7.51722,44.13854,"h18v04_13504990",2280,"TEN",0.001,0.551
"463",13500187,"TEN_2480","YES","h18v04",599179,4908219,7.50877,44.14062,"h18v04_13500187",2480,"TEN",0,0.344
"464",12885411,"UBA_1150","YES","h18v04",512076,4937871,6.44641,44.40729,"h18v04_12885411",1150,"UBA",0.438,0.761
"465",12899812,"UBA_1425","YES","h18v04",512308,4937176,6.44864,44.40104,"h18v04_12899812",1425,"UBA",0.353,0.804
"466",12909412,"UBA_1630","YES","h18v04",512308,4936713,6.44818,44.39687,"h18v04_12909412",1630,"UBA",0.254,0.819
"467",12919002,"UBA_1850","YES","h18v04",509991,4936250,6.41856,44.39271,"h18v04_12919002",1850,"UBA",0.255,0.734
"468",12904596,"UBA_2020","YES","h18v04",508602,4936944,6.40175,44.39896,"h18v04_12904596",2020,"UBA",0.001,0.674
"469",12933394,"UBA_2170","YES","h18v04",508138,4935555,6.39455,44.38646,"h18v04_12933394",2170,"UBA",0.021,0.508
"470",11238971,"VAL_1860","YES","h18v04",502810,5017329,6.40854,45.12187,"h18v04_11238971",1860,"VAL",0,0.789
"471",11229369,"VAL_2050","YES","h18v04",502347,5017793,6.40311,45.12604,"h18v04_11229369",2050,"VAL",0,0.808
"472",11224567,"VAL_2250","YES","h18v04",501884,5018024,6.39743,45.12812,"h18v04_11224567",2250,"VAL",0,0.737
"473",11219765,"VAL_2450","YES","h18v04",501420,5018256,6.39176,45.13021,"h18v04_11219765",2450,"VAL",0,0.635
"474",11210161,"VAL_2710","YES","h18v04",500494,5018719,6.38042,45.13437,"h18v04_11210161",2710,"VAL",0,0.249
"475",10912696,"VAN_1400","YES","h18v04",531767,5033082,6.79451,45.26354,"h18v04_10912696",1400,"VAN",0.259,0.674
"476",10912694,"VAN_1630","YES","h18v04",531304,5033082,6.78859,45.26354,"h18v04_10912694",1630,"VAN",0.169,0.762
"477",10907892,"VAN_1800","YES","h18v04",530841,5033314,6.78292,45.26562,"h18v04_10907892",1800,"VAN",0.039,0.738
"478",10903090,"VAN_2020","YES","h18v04",530377,5033545,6.77724,45.26771,"h18v04_10903090",2020,"VAN",0,0.699
"479",10903089,"VAN_2250","YES","h18v04",530146,5033545,6.77428,45.26771,"h18v04_10903089",2250,"VAN",0,0.711
"480",10898286,"VAN_2440","YES","h18v04",529451,5033777,6.76565,45.26979,"h18v04_10898286",2440,"VAN",0,0.372
"481",10898285,"VAN_2630","YES","h18v04",529219,5033777,6.76269,45.26979,"h18v04_10898285",2630,"VAN",0,0.319
"482",10898284,"VAN_2780","YES","h18v04",528987,5033777,6.75973,45.26979,"h18v04_10898284",2780,"VAN",0,0.257
"483",11253176,"VAUL_0710","YES","h18v04",457637,5016634,5.83215,45.11562,"h18v04_11253176",710,"VAUL",0.503,0.813
"484",11267578,"VAUL_0830","YES","h18v04",458100,5015939,5.83742,45.10937,"h18v04_11267578",830,"VAUL",0.565,0.886
"485",11291580,"VAUL_1100","YES","h18v04",458564,5014781,5.84226,45.09896,"h18v04_11291580",1100,"VAUL",0.502,0.888
"486",11310782,"VAUL_1290","YES","h18v04",459027,5013854,5.84731,45.09062,"h18v04_11310782",1290,"VAUL",0.341,0.84
"487",12203707,"VCHA_1910","YES","h18v04",487984,4970766,6.17443,44.70312,"h18v04_12203707",1910,"VCHA",0.026,0.688
"488",12189308,"VCHA_2150","YES","h18v04",488216,4971461,6.17802,44.70937,"h18v04_12189308",2150,"VCHA",0.003,0.518
"489",12179709,"VCHA_2330","YES","h18v04",488447,4971925,6.1814,44.71354,"h18v04_12179709",2330,"VCHA",0,0.364
"490",12160510,"VCHA_2510","YES","h18v04",488679,4972851,6.18522,44.72187,"h18v04_12160510",2510,"VCHA",0,0.209
"491",12146112,"VCHA_2760","YES","h18v04",489142,4973546,6.19176,44.72812,"h18v04_12146112",2760,"VCHA",0,0.167
"492",12136511,"VCHA_2940","YES","h18v04",488911,4974009,6.18927,44.73229,"h18v04_12136511",2940,"VCHA",0,0.138
"493",12122110,"VCHA_3160","YES","h18v04",488679,4974704,6.18701,44.73854,"h18v04_12122110",3160,"VCHA",0,0.144
"494",16732997,"VER_1200","YES","h18v04",45520,4752083,0.55736,42.73646,"h18v04_16732997",1200,"VER",0.223,0.867
"495",16742598,"VER_1400","YES","h18v04",45752,4751619,0.56016,42.73229,"h18v04_16742598",1400,"VER",0.397,0.898
"496",16747398,"VER_1420","YES","h18v04",45752,4751388,0.56014,42.73021,"h18v04_16747398",1420,"VER",0.327,0.893
"497",16766600,"VER_1650","YES","h18v04",46215,4750461,0.56574,42.72187,"h18v04_16766600",1650,"VER",0.076,0.861
"498",16771403,"VER_1800","YES","h18v04",46910,4750229,0.57423,42.71979,"h18v04_16771403",1800,"VER",0.022,0.836
"499",16785804,"VER_2000","YES","h18v04",47142,4749534,0.57701,42.71354,"h18v04_16785804",2000,"VER",0,0.803
"500",13393800,"VTN_0925","YES","h18v04",416866,4913316,5.22812,44.18646,"h18v04_13393800",925,"VTN",0.583,0.74
"501",13393802,"VTN_1130","YES","h18v04",417329,4913316,5.23393,44.18646,"h18v04_13393802",1130,"VTN",0.6,0.799
"502",13408205,"VTN_1340","YES","h18v04",418024,4912621,5.24209,44.18021,"h18v04_13408205",1340,"VTN",0.538,0.834
"503",13413005,"VTN_1510","YES","h18v04",418024,4912389,5.24191,44.17812,"h18v04_13413005",1510,"VTN",0.481,0.822
"504",13413007,"VTN_1675","YES","h18v04",418487,4912389,5.24772,44.17812,"h18v04_13413007",1675,"VTN",0.422,0.827
"505",13413017,"VTN_1860","YES","h18v04",420804,4912389,5.27677,44.17812,"h18v04_13413017",1860,"VTN",0.2,0.669
"506",13528205,"VTS_0660","YES","h18v04",418024,4906829,5.23747,44.12812,"h18v04_13528205",660,"VTS",0.566,0.701
"507",13509010,"VTS_0840","YES","h18v04",419182,4907756,5.25272,44.13646,"h18v04_13509010",840,"VTS",0.688,0.78
"508",13489813,"VTS_1040","YES","h18v04",419877,4908682,5.26217,44.14479,"h18v04_13489813",1040,"VTS",0.658,0.776
"509",13475417,"VTS_1260","YES","h18v04",420804,4909377,5.27435,44.15104,"h18v04_13475417",1260,"VTS",0.455,0.708
"510",13456221,"VTS_1455","YES","h18v04",421730,4910304,5.28671,44.15937,"h18v04_13456221",1455,"VTS",0.321,0.73
"511",13441826,"VTS_1645","YES","h18v04",422889,4910999,5.30179,44.16562,"h18v04_13441826",1645,"VTS",0.109,0.28
"512",9170265,"ANT_1400","YES","h18v04",524586,5117173,6.79384,46.01979,"h18v04_9170265",1400,"ANT",0.11,0.846
"513",9175066,"ANT_1610","YES","h18v04",524817,5116941,6.79658,46.01771,"h18v04_9175066",1610,"ANT",0.092,0.872
"514",9184666,"ANT_1750","YES","h18v04",524817,5116478,6.79607,46.01354,"h18v04_9184666",1750,"ANT",0.007,0.889
"515",9194267,"ANT_2040","YES","h18v04",525049,5116015,6.79856,46.00937,"h18v04_9194267",2040,"ANT",0,0.793
"516",9213470,"ANT_2200","YES","h18v04",525744,5115088,6.80653,46.00104,"h18v04_9213470",2200,"ANT",0,0.728
"517",9218272,"ANT_2370","YES","h18v04",526207,5114857,6.81227,45.99896,"h18v04_9218272",2370,"ANT",0,0.621
"518",9251913,"ARG_1420","YES","h18v04",535705,5113235,6.93341,45.98437,"h18v04_9251913",1420,"ARG",0.125,0.791
"519",9247114,"ARG_1620","YES","h18v04",535937,5113467,6.93667,45.98646,"h18v04_9247114",1620,"ARG",0.132,0.867
"521",9247117,"ARG_2000","YES","h18v04",536632,5113467,6.94566,45.98646,"h18v04_9247117",2000,"ARG",0.024,0.855
"522",9251920,"ARG_2230","YES","h18v04",537327,5113235,6.95439,45.98437,"h18v04_9251920",2230,"ARG",0.001,0.768
"524",10082088,"ARM_1520","YES","h18v04",483583,5073158,6.21844,45.62396,"h18v04_10082088",1520,"ARM",0.064,0.811
"525",10077291,"ARM_1750","YES","h18v04",484278,5073390,6.22761,45.62604,"h18v04_10077291",1750,"ARM",0.01,0.711
"526",10072492,"ARM_1980","YES","h18v04",484509,5073622,6.23082,45.62812,"h18v04_10072492",1980,"ARM",0.004,0.661
"528",13091957,"BON_1900","YES","h18v04",545898,4927910,6.86168,44.31771,"h18v04_13091957",1900,"BON",0,0.778
"529",13072749,"BON_2100","YES","h18v04",544045,4928837,6.83936,44.32604,"h18v04_13072749",2100,"BON",0,0.841
"530",13072746,"BON_2140","YES","h18v04",543350,4928837,6.83062,44.32604,"h18v04_13072746",2140,"BON",0.002,0.654
"531",13077542,"BON_2300","YES","h18v04",542423,4928605,6.81873,44.32396,"h18v04_13077542",2300,"BON",0,0.497
"532",13077540,"BON_2500","YES","h18v04",541960,4928605,6.81291,44.32396,"h18v04_13077540",2500,"BON",0,0.454
"533",13072737,"BON_2650","YES","h18v04",541265,4928837,6.80441,44.32604,"h18v04_13072737",2650,"BON",0,0.363
"534",10739661,"BOU_1240","YES","h18v04",477328,5041421,6.107,45.33854,"h18v04_10739661",1240,"BOU",0.559,0.899
"535",10754061,"BOU_1440","YES","h18v04",477328,5040727,6.10632,45.33229,"h18v04_10754061",1440,"BOU",0.474,0.873
"536",10773261,"BOU_1620","YES","h18v04",477328,5039800,6.10542,45.32396,"h18v04_10773261",1620,"BOU",0.472,0.866
"537",10787663,"BOU_1830","YES","h18v04",477791,5039105,6.11068,45.31771,"h18v04_10787663",1830,"BOU",0.032,0.834
"538",10792464,"BOU_2000","YES","h18v04",478023,5038873,6.11341,45.31562,"h18v04_10792464",2000,"BOU",0,0.819
"539",11781497,"CER_2050","YES","h18v04",531999,4991152,6.75276,44.88646,"h18v04_11781497",2050,"CER",0,0.552
"540",11800697,"CER_1860","YES","h18v04",531999,4990225,6.75178,44.87812,"h18v04_11800697",1860,"CER",0,0.646
"541",11791096,"CER_1980","YES","h18v04",531767,4990689,6.74933,44.88229,"h18v04_11791096",1980,"CER",0,0.603
"542",11771896,"CER_2200","YES","h18v04",531767,4991615,6.75031,44.89062,"h18v04_11771896",2200,"CER",0,0.412
"543",11762295,"CER_2280","YES","h18v04",531536,4992079,6.74786,44.89479,"h18v04_11762295",2280,"CER",0,0.409
"544",11752695,"CER_2300","YES","h18v04",531536,4992542,6.74835,44.89896,"h18v04_11752695",2300,"CER",0,0.46
"545",11349185,"CHAM_1250","YES","h18v04",459722,5012001,5.85445,45.07396,"h18v04_11349185",1250,"CHAM",0.466,0.881
"546",11315586,"CHAM_1470","YES","h18v04",459954,5013623,5.8589,45.08854,"h18v04_11315586",1470,"CHAM",0.532,0.836
"547",11277195,"CHAM_1710","YES","h18v04",462039,5015476,5.88717,45.10521,"h18v04_11277195",1710,"CHAM",0.19,0.777
"548",11272398,"CHAM_1890","YES","h18v04",462734,5015708,5.89624,45.10729,"h18v04_11272398",1890,"CHAM",0.188,0.734
"549",11253200,"CHAM_2020","YES","h18v04",463197,5016634,5.90301,45.11562,"h18v04_11253200",2020,"CHAM",0.007,0.633
"550",11238803,"CHAM_2180","YES","h18v04",463892,5017329,5.91251,45.12187,"h18v04_11238803",2180,"CHAM",0,0.481
"551",12309227,"DEV_1500","YES","h18v04",469452,4965670,5.93524,44.65729,"h18v04_12309227",1500,"DEV",0.13,0.735
"552",12328427,"DEV_1720","YES","h18v04",469452,4964743,5.93439,44.64896,"h18v04_12328427",1720,"DEV",0,0.627
"553",12338026,"DEV_1870","YES","h18v04",469220,4964280,5.93103,44.64479,"h18v04_12338026",1870,"DEV",0,0.523
"554",12342824,"DEV_2100","YES","h18v04",468757,4964048,5.92496,44.64271,"h18v04_12342824",2100,"DEV",0,0.496
"555",12357220,"DEV_2340","YES","h18v04",467830,4963353,5.91261,44.63646,"h18v04_12357220",2340,"DEV",0,0.211
"556",12371621,"DEV_2545","YES","h18v04",468062,4962658,5.9149,44.63021,"h18v04_12371621",2545,"DEV",0,0.2
"557",12381226,"DEV_2670","YES","h18v04",469220,4962195,5.92911,44.62604,"h18v04_12381226",2670,"DEV",0.001,0.198
"558",11426177,"LAU_1920","YES","h18v04",504200,5008295,6.41713,45.04062,"h18v04_11426177",1920,"LAU",0,0.75
"559",11416572,"LAU_2100","YES","h18v04",503042,5008758,6.40285,45.04479,"h18v04_11416572",2100,"LAU",0,0.799
"560",11402172,"LAU_2300","YES","h18v04",503042,5009453,6.40355,45.05104,"h18v04_11402172",2300,"LAU",0,0.709
"561",11392570,"LAU_2470","YES","h18v04",502578,5009916,6.39812,45.05521,"h18v04_11392570",2470,"LAU",0,0.562
"562",11382967,"LAU_2700","YES","h18v04",501884,5010380,6.38974,45.05937,"h18v04_11382967",2700,"LAU",0,0.465
"563",9146307,"LORI_1370","YES","h18v04",534315,5118331,6.92115,46.03021,"h18v04_9146307",1370,"LORI",0.317,0.822
"564",9141506,"LORI_1620","YES","h18v04",534084,5118563,6.91841,46.03229,"h18v04_9141506",1620,"LORI",0.262,0.819
"566",9131904,"LORI_1930","YES","h18v04",533620,5119026,6.91293,46.03646,"h18v04_9131904",1930,"LORI",0.003,0.785
"567",9117504,"LORI_2130","YES","h18v04",533620,5119721,6.91371,46.04271,"h18v04_9117504",2130,"LORI",0,0.692
"568",9112703,"LORI_2330","YES","h18v04",533389,5119953,6.91097,46.04479,"h18v04_9112703",2330,"LORI",0,0.48
"569",10125523,"MER_1600","YES","h18v04",538022,5071074,6.91617,45.60521,"h18v04_10125523",1600,"MER",0.021,0.867
"570",10130325,"MER_1820","YES","h18v04",538485,5070842,6.92187,45.60312,"h18v04_10130325",1820,"MER",0.011,0.841
"571",10139927,"MER_2000","YES","h18v04",538949,5070379,6.92731,45.59896,"h18v04_10139927",2000,"MER",0,0.83
"572",10135140,"MER_2250","YES","h18v04",541960,5070610,6.96628,45.60104,"h18v04_10135140",2250,"MER",0,0.739
"574",10130344,"MER_2670","YES","h18v04",542887,5070842,6.97845,45.60312,"h18v04_10130344",2670,"MER",0,0.443
"575",10120745,"MER_2850","YES","h18v04",543118,5071305,6.98194,45.60729,"h18v04_10120745",2850,"MER",0,0.189
"576",12419619,"MON_1500","YES","h18v04",467598,4960342,5.90693,44.60937,"h18v04_12419619",1500,"MON",0.202,0.773
"577",12400419,"MON_1730","YES","h18v04",467598,4961268,5.90778,44.61771,"h18v04_12400419",1730,"MON",0.029,0.445
"578",12390820,"MON_1970","YES","h18v04",467830,4961732,5.91113,44.62187,"h18v04_12390820",1970,"MON",0.001,0.279
"580",12381221,"MON_2330","YES","h18v04",468062,4962195,5.91448,44.62604,"h18v04_12381221",2330,"MON",0,0.197
"583",13509611,"MOU_1810","YES","h18v04",558408,4907756,6.99734,44.13646,"h18v04_13509611",1810,"MOU",0.014,0.785
"584",13504807,"MOU_1940","YES","h18v04",557481,4907987,6.98598,44.13854,"h18v04_13504807",1940,"MOU",0.008,0.663
"585",13495203,"MOU_2160","YES","h18v04",556554,4908451,6.97486,44.14271,"h18v04_13495203",2160,"MOU",0.005,0.438
"586",13490401,"MOU_2355","YES","h18v04",556091,4908682,6.9693,44.14479,"h18v04_13490401",2355,"MOU",0.003,0.578
"587",13480800,"MOU_2470","YES","h18v04",555859,4909146,6.96688,44.14896,"h18v04_13480800",2470,"MOU",0,0.301
"588",13480798,"MOU_2720","YES","h18v04",555396,4909146,6.96108,44.14896,"h18v04_13480798",2720,"MOU",0,0.239
"589",16498232,"MSB_1370","YES","h18v04",146291,4763434,1.79418,42.83854,"h18v04_16498232",1370,"MSB",0.339,0.902
"590",16503030,"MSB_1420","YES","h18v04",145828,4763202,1.78844,42.83646,"h18v04_16503030",1420,"MSB",0.202,0.89
"591",16512627,"MSB_1600","YES","h18v04",145133,4762739,1.7798,42.83229,"h18v04_16512627",1600,"MSB",0.039,0.795
"592",16527027,"MSB_2000","YES","h18v04",145133,4762044,1.77962,42.82604,"h18v04_16527027",2000,"MSB",0,0.771
"593",16531826,"MSB_2200","YES","h18v04",144901,4761812,1.77672,42.82396,"h18v04_16531826",2200,"MSB",0,0.677
"594",16541424,"MSB_2400","YES","h18v04",144438,4761349,1.77092,42.81979,"h18v04_16541424",2400,"MSB",0,0.547
"595",11450219,"NEV_2010","YES","h18v04",513930,5007136,6.53977,45.03021,"h18v04_11450219",2010,"NEV",0,0.781
"596",11455016,"NEV_2200","YES","h18v04",513235,5006905,6.53069,45.02812,"h18v04_11455016",2200,"NEV",0,0.727
"597",11479014,"NEV_2350","YES","h18v04",512771,5005746,6.5236,45.01771,"h18v04_11479014",2350,"NEV",0,0.547
"598",11488612,"NEV_2500","YES","h18v04",512308,5005283,6.51723,45.01354,"h18v04_11488612",2500,"NEV",0,0.286
"599",11498212,"NEV_2700","YES","h18v04",512308,5004820,6.51676,45.00937,"h18v04_11498212",2700,"NEV",0,0.248
"600",9400701,"PAI_1700","YES","h18v04",532925,5106054,6.88939,45.91979,"h18v04_9400701",1700,"PAI",0.056,0.858
"601",9391104,"PAI_1900","YES","h18v04",533620,5106517,6.8989,45.92396,"h18v04_9391104",1900,"PAI",0.001,0.846
"602",9400705,"PAI_2040","YES","h18v04",533852,5106054,6.90137,45.91979,"h18v04_9400705",2040,"PAI",0,0.807
"603",9405506,"PAI_2250","YES","h18v04",534084,5105822,6.90411,45.91771,"h18v04_9405506",2250,"PAI",0,0.672
"604",9410307,"PAI_2450","YES","h18v04",534315,5105590,6.90684,45.91562,"h18v04_9410307",2450,"PAI",0,0.396
"605",10038885,"PEC_0962","YES","h18v04",482888,5075243,6.21158,45.64271,"h18v04_10038885",962,"PEC",0.34,0.884
"606",10043686,"PEC_1152","YES","h18v04",483119,5075012,6.21433,45.64062,"h18v04_10043686",1152,"PEC",0.317,0.878
"607",10048487,"PEC_1375","YES","h18v04",483351,5074780,6.21708,45.63854,"h18v04_10048487",1375,"PEC",0.255,0.87
"608",10058086,"PEC_1578","YES","h18v04",483119,5074317,6.21364,45.63437,"h18v04_10058086",1578,"PEC",0.344,0.888
"609",11061137,"RAC_0330","YES","h18v04",448603,5025901,5.72538,45.19896,"h18v04_11061137",330,"RAC",0.455,0.756
"610",11056336,"RAC_0525","YES","h18v04",448371,5026132,5.72264,45.20104,"h18v04_11056336",525,"RAC",0.492,0.797
"611",11037136,"RAC_0730","YES","h18v04",448371,5027059,5.72347,45.20937,"h18v04_11037136",730,"RAC",0.486,0.863
"612",11022738,"RAC_0950","YES","h18v04",448834,5027754,5.73002,45.21562,"h18v04_11022738",950,"RAC",0.445,0.854
"613",11555662,"RBI_1070","YES","h18v04",477560,5002040,6.0721,44.98437,"h18v04_11555662",1070,"RBI",0.042,0.788
"614",11570061,"RBI_1310","YES","h18v04",477328,5001345,6.06849,44.97812,"h18v04_11570061",1310,"RBI",0.007,0.808
"615",11579661,"RBI_1500","YES","h18v04",477328,5000882,6.06805,44.97396,"h18v04_11579661",1500,"RBI",0,0.648
"616",11603659,"RBI_1550","YES","h18v04",476865,4999723,6.06106,44.96354,"h18v04_11603659",1550,"RBI",0.003,0.704
"617",11632458,"RBI_1750","YES","h18v04",476633,4998333,6.05679,44.95104,"h18v04_11632458",1750,"RBI",0,0.711
"618",11646858,"RBI_1950","YES","h18v04",476633,4997638,6.05613,44.94479,"h18v04_11646858",1950,"RBI",0,0.691
"619",11651657,"RBI_2150","YES","h18v04",476401,4997407,6.05297,44.94271,"h18v04_11651657",2150,"RBI",0,0.482
"620",12107986,"RIS_1900","YES","h18v04",552616,4975399,6.99725,44.74479,"h18v04_12107986",1900,"RIS",0.003,0.792
"621",12204002,"RIS_2195","YES","h18v04",556323,4970766,7.03911,44.70312,"h18v04_12204002",2195,"RIS",0,0.653
"622",12189602,"RIS_2340","YES","h18v04",556323,4971461,7.03987,44.70937,"h18v04_12189602",2340,"RIS",0.001,0.597
"623",12189606,"RIS_2570","YES","h18v04",557249,4971461,7.05159,44.70937,"h18v04_12189606",2570,"RIS",0,0.434
"624",12184808,"RIS_2770","YES","h18v04",557713,4971693,7.05771,44.71146,"h18v04_12184808",2770,"RIS",0,0.349
"625",12180009,"RIS_2890","YES","h18v04",557944,4971925,7.0609,44.71354,"h18v04_12180009",2890,"RIS",0,0.206
"626",10883548,"SAP_1250","YES","h18v04",451151,5034472,5.76572,45.27604,"h18v04_10883548",1250,"SAP",0.407,0.836
"627",10869149,"SAP_1500","YES","h18v04",451382,5035167,5.76932,45.28229,"h18v04_10869149",1500,"SAP",0.516,0.867
"628",10864351,"SAP_1690","YES","h18v04",451846,5035398,5.77545,45.28437,"h18v04_10864351",1690,"SAP",0.33,0.848
"629",10869153,"SAP_1870","YES","h18v04",452309,5035167,5.78116,45.28229,"h18v04_10869153",1870,"SAP",0.089,0.748
"630",10854754,"SAP_2060","YES","h18v04",452541,5035862,5.78476,45.28854,"h18v04_10854754",2060,"SAP",0.041,0.61
"631",11094723,"SEYS_0280","YES","h18v04",445359,5024279,5.68254,45.18437,"h18v04_11094723",280,"SEYS",0.463,0.806
"632",11109121,"SEYS_0460","YES","h18v04",444896,5023584,5.676,45.17812,"h18v04_11109121",460,"SEYS",0.474,0.858
"633",11123518,"SEYS_0615","YES","h18v04",444201,5022889,5.66651,45.17187,"h18v04_11123518",615,"SEYS",0.442,0.782
"634",11152314,"SEYS_0840","YES","h18v04",443274,5021499,5.65345,45.15937,"h18v04_11152314",840,"SEYS",0.508,0.897
"635",11166713,"SEYS_1035","YES","h18v04",443043,5020804,5.64988,45.15312,"h18v04_11166713",1035,"SEYS",0.417,0.912
"636",11171510,"SEYS_1350","YES","h18v04",442348,5020572,5.64081,45.15104,"h18v04_11171510",1350,"SEYS",0.212,0.7
"638",11181109,"SEYS_1700","YES","h18v04",442116,5020109,5.63744,45.14687,"h18v04_11181109",1700,"SEYS",0.11,0.721
"640",10528626,"TAN_1420","YES","h18v04",515551,5051614,6.60674,45.43021,"h18v04_10528626",1420,"TAN",0.161,0.842
"641",10552623,"TAN_1700","YES","h18v04",514856,5050456,6.59661,45.41979,"h18v04_10552623",1700,"TAN",0.187,0.842
"642",10562225,"TAN_1890","YES","h18v04",515320,5049993,6.60206,45.41562,"h18v04_10562225",1890,"TAN",0.011,0.726
"643",10571826,"TAN_2100","YES","h18v04",515551,5049529,6.60454,45.41146,"h18v04_10571826",2100,"TAN",0,0.766
"645",10595825,"TAN_2480","YES","h18v04",515320,5048371,6.60036,45.40104,"h18v04_10595825",2480,"TAN",0,0.557
"646",13533801,"TEN_1430","YES","h18v04",602422,4906597,7.54755,44.12604,"h18v04_13533801",1430,"TEN",0.415,0.805
"647",13538596,"TEN_1670","YES","h18v04",601264,4906366,7.53278,44.12396,"h18v04_13538596",1670,"TEN",0.225,0.763
"648",13533792,"TEN_1890","YES","h18v04",600337,4906597,7.52143,44.12604,"h18v04_13533792",1890,"TEN",0.035,0.71
"649",13519391,"TEN_2080","YES","h18v04",600106,4907292,7.51933,44.13229,"h18v04_13519391",2080,"TEN",0.017,0.552
"650",13509790,"TEN_2280","YES","h18v04",599874,4907756,7.51695,44.13646,"h18v04_13509790",2280,"TEN",0.005,0.658
"651",13504987,"TEN_2480","YES","h18v04",599179,4907987,7.50851,44.13854,"h18v04_13504987",2480,"TEN",0.004,0.457
"652",12890211,"UBA_1150","YES","h18v04",512076,4937639,6.44618,44.40521,"h18v04_12890211",1150,"UBA",0.403,0.794
"653",12904612,"UBA_1425","YES","h18v04",512308,4936944,6.44841,44.39896,"h18v04_12904612",1425,"UBA",0.21,0.808
"654",12914212,"UBA_1630","YES","h18v04",512308,4936481,6.44795,44.39479,"h18v04_12914212",1630,"UBA",0.316,0.823
"655",12923802,"UBA_1850","YES","h18v04",509991,4936018,6.41833,44.39062,"h18v04_12923802",1850,"UBA",0.237,0.745
"656",12909396,"UBA_2020","YES","h18v04",508602,4936713,6.40152,44.39687,"h18v04_12909396",2020,"UBA",0.004,0.73
"657",12938194,"UBA_2170","YES","h18v04",508138,4935323,6.39433,44.38437,"h18v04_12938194",2170,"UBA",0.026,0.551
"658",11243771,"VAL_1860","YES","h18v04",502810,5017098,6.40831,45.11979,"h18v04_11243771",1860,"VAL",0,0.785
"659",11234169,"VAL_2050","YES","h18v04",502347,5017561,6.40287,45.12396,"h18v04_11234169",2050,"VAL",0,0.818
"660",11229367,"VAL_2250","YES","h18v04",501884,5017793,6.3972,45.12604,"h18v04_11229367",2250,"VAL",0,0.809
"661",11224565,"VAL_2450","YES","h18v04",501420,5018024,6.39153,45.12812,"h18v04_11224565",2450,"VAL",0,0.732
"662",11214961,"VAL_2710","YES","h18v04",500494,5018488,6.38018,45.13229,"h18v04_11214961",2710,"VAL",0,0.399
"663",10917496,"VAN_1400","YES","h18v04",531767,5032850,6.79426,45.26146,"h18v04_10917496",1400,"VAN",0.273,0.698
"664",10917494,"VAN_1630","YES","h18v04",531304,5032850,6.78834,45.26146,"h18v04_10917494",1630,"VAN",0.212,0.747
