"","date","idplot","TairMean","TairMin","TairMax","Rainf","Snowf","Wind","Humrel","Nebulosity","LWdown","DIR_SWdown","SCA_SWdown","VPD","ETP"
"27","2021-01-27",159,279.103285471598,277.396484375,281.045257568359,38.2719320186879,0,3.72498299678167,88.8383410771688,0.965236470103264,2820.23783569336,0.353938465118408,89.1433688735962,0.103812158927664,0.000945968785873443
"28","2021-01-28",159,280.065634409587,276.974884033203,283.509246826172,0,0,2.56472113728523,62.7599542935689,0.26544765693446,2449.21870239258,104.626137084961,223.254041748047,0.384124134628573,0.00611863665062656
"29","2021-01-29",159,280.196859995524,278.495147705078,281.328216552734,8.38145329089457,0,3.31566212574641,78.9441690444946,0.810122807820638,2660.85314208984,5.88489995956421,129.139588909149,0.212564920749863,0.000464257651535943
"30","2021-01-30",159,277.19890721639,273.970245361328,282.002563476562,11.7280182719696,1.9772893145273,3.69872879981995,82.7686141331991,0.886114317923784,2609.22251953125,2.01298735141754,140.794742889404,0.14814044469786,0.00350220568387793
"31","2021-01-31",159,277.004642486572,273.910949707031,279.782409667969,11.7657018941827,3.63395190797746,4.91244814793269,81.0110410054525,0.928252354264259,2605.67562744141,19.1482237243652,134.196661920547,0.159356658854203,0.000612482199639768
"32","2021-02-01",159,278.035517374674,276.536560058594,279.453277587891,32.0092904381454,0,5.74892723560333,84.7236471176147,0.989495528240999,2727.20247802734,2.24340957641602,138.511059150696,0.132564480810874,0.0016331711963672
"33","2021-02-02",159,280.255334218343,277.041870117188,284.04931640625,4.35970792605076,0,1.96893294652303,70.3231420516968,0.32843085937202,2464.78539001465,116.677078857422,274.369306640625,0.316931850631659,0.00843034170027727
"34","2021-02-03",159,282.31113688151,278.840087890625,286.037414550781,0.829792697913945,0,2.70407949388027,67.0891772905986,0.477218297310174,2498.29776672363,29.788701210022,199.617853546143,0.395549384417701,0.00117626628828615
"35","2021-02-04",159,282.478224436442,280.470642089844,285.130950927734,0.923064342350699,0,2.01128985484441,69.0487030347188,0.418685498336951,2436.82731079102,150.987755126953,164.801552810669,0.368804593004875,0.00640411497252872
"36","2021-02-05",159,283.106746673584,278.619750976562,287.223785400391,0,0,2.30832038323084,61.6331192652384,0.326645889319479,2268.44460021973,146.232740478516,222.392328414917,0.491711836337182,0.00460836419857953
"37","2021-02-06",159,278.643371582031,273.92041015625,283.158050537109,2.18686336884275,0.469349821651122,2.27098709841569,78.7718772888184,0.80497624600927,2476.6678729248,11.9441115760803,188.04341835022,0.201095568947705,0.00100682326338338
"38","2021-02-07",159,274.351046244303,271.608367919922,277.425964355469,0.202947557409061,0.850492925928847,1.79948644091686,79.931710879008,0.622429294201235,2382.91610778809,174.605158081055,294.337663879395,0.138621150967283,0.00990510661570517
"39","2021-02-08",159,275.529103597005,273.521209716797,277.296875,2.52950288795546,0.0163562002853723,2.93687741955121,87.74232006073,0.80443308626612,2598.05100585937,44.4030571746826,189.305963058472,0.0882304566090534,0.00678539611130246
