"","site","idsite","idplot","codeplot","idtiers","cd_nom","lb_nom","observateur_1","observateur_2","date"
"2978","Mounier",20,120,"MOU_2160","a",100936,"Helianthemum italicum","Noble","Pires","2021-07-01"
"2979","Mounier",20,120,"MOU_2160","a",718359,"Helictochloa pratensis subsp. pratensis","Noble","Pires","2021-07-01"
"2980","Mounier",20,120,"MOU_2160","a",135265,"Helictotrichon sedenense subsp. sedenense","Noble","Pires","2021-07-01"
"2981","Mounier",20,120,"MOU_2160","a",102146,"Hieracium leiopogon","Noble","Pires","2021-07-01"
"2982","Mounier",20,120,"MOU_2160","a",102201,"Hieracium medium","Noble","Pires","2021-07-01"
"2983","Mounier",20,120,"MOU_2160","a",102350,"Hieracium piliferum","Noble","Pires","2021-07-01"
"2984","Mounier",20,120,"MOU_2160","a",102842,"Hippocrepis comosa","Noble","Pires","2021-07-01"
"2985","Mounier",20,120,"MOU_2160","a",136974,"Juniperus communis subsp. nana","Noble","Pires","2021-07-01"
"2986","Mounier",20,120,"MOU_2160","a",137044,"Koeleria vallesiana subsp. vallesiana","Noble","Pires","2021-07-01"
"2987","Mounier",20,120,"MOU_2160","a",105042,"Larix decidua","Noble","Pires","2021-07-01"
"2988","Mounier",20,120,"MOU_2160","a",106226,"Linaria supina","Noble","Pires","2021-07-01"
"2989","Mounier",20,120,"MOU_2160","a",106288,"Linum catharticum","Noble","Pires","2021-07-01"
"2990","Mounier",20,120,"MOU_2160","a",137438,"Lotus corniculatus subsp. alpinus","Noble","Pires","2021-07-01"
"2991","Mounier",20,120,"MOU_2160","a",108621,"Minuartia verna","Noble","Pires","2021-07-01"
"2992","Mounier",20,120,"MOU_2160","a",138908,"Plantago maritima subsp. serpentina","Noble","Pires","2021-07-01"
"2993","Mounier",20,120,"MOU_2160","a",114105,"Poa alpina","Noble","Pires","2021-07-01"
"2994","Mounier",20,120,"MOU_2160","a",187444,"Poaceae","Noble","Pires","2021-07-01"
"2995","Mounier",20,120,"MOU_2160","a",114289,"Poa molinerii","Noble","Pires","2021-07-01"
"2996","Mounier",20,120,"MOU_2160","a",121139,"Saxifraga paniculata","Noble","Pires","2021-07-01"
"2997","Mounier",20,120,"MOU_2160","a",122419,"Sempervivum arachnoideum","Noble","Pires","2021-07-01"
"2998","Mounier",20,120,"MOU_2160","a",123071,"Sesleria caerulea","Noble","Pires","2021-07-01"
"2999","Mounier",20,120,"MOU_2160","a",126563,"Thymus polytrichus","Noble","Pires","2021-07-01"
"3000","Mounier",20,120,"MOU_2160","a",970963,"Ziziphora granatensis subsp. alpina","Noble","Pires","2021-07-01"
"3001","Mounier",20,120,"MOU_2160","b",80564,"Agrostis alpina","Noble","Pires","2021-07-01"
"3002","Mounier",20,120,"MOU_2160","b",612396,"Anthyllis vulneraria subsp. guyotii","Noble","Pires","2021-07-01"
"3003","Mounier",20,120,"MOU_2160","b",83620,"Arenaria multicaulis","Noble","Pires","2021-07-01"
"3004","Mounier",20,120,"MOU_2160","b",85720,"Bellidiastrum michelii","Noble","Pires","2021-07-01"
"3005","Mounier",20,120,"MOU_2160","b",132153,"Biscutella laevigata subsp. laevigata","Noble","Pires","2021-07-01"
"3006","Mounier",20,120,"MOU_2160","b",132592,"Carduus defloratus subsp. carlinifolius","Noble","Pires","2021-07-01"
"3007","Mounier",20,120,"MOU_2160","b",88415,"Carex caryophyllea","Noble","Pires","2021-07-01"
"3008","Mounier",20,120,"MOU_2160","b",132843,"Carlina acaulis subsp. caulescens","Noble","Pires","2021-07-01"
"3009","Mounier",20,120,"MOU_2160","b",95289,"Draba aizoides","Noble","Pires","2021-07-01"
"3010","Mounier",20,120,"MOU_2160","b",97230,"Erysimum montosicola","Noble","Pires","2021-07-01"
"3011","Mounier",20,120,"MOU_2160","b",97490,"Euphorbia cyparissias","Noble","Pires","2021-07-01"
"3012","Mounier",20,120,"MOU_2160","b",98319,"Festuca laevigata","Noble","Pires","2021-07-01"
"3013","Mounier",20,120,"MOU_2160","b",98607,"Festuca violacea","Noble","Pires","2021-07-01"
"3014","Mounier",20,120,"MOU_2160","b",99487,"Galium obliquum","Noble","Pires","2021-07-01"
"3015","Mounier",20,120,"MOU_2160","b",99982,"Gentianella campestris","Noble","Pires","2021-07-01"
"3016","Mounier",20,120,"MOU_2160","b",100340,"Globularia cordifolia","Noble","Pires","2021-07-01"
"3017","Mounier",20,120,"MOU_2160","b",100936,"Helianthemum italicum","Noble","Pires","2021-07-01"
"3018","Mounier",20,120,"MOU_2160","b",718359,"Helictochloa pratensis subsp. pratensis","Noble","Pires","2021-07-01"
"3019","Mounier",20,120,"MOU_2160","b",135265,"Helictotrichon sedenense subsp. sedenense","Noble","Pires","2021-07-01"
"3020","Mounier",20,120,"MOU_2160","b",102146,"Hieracium leiopogon","Noble","Pires","2021-07-01"
"3021","Mounier",20,120,"MOU_2160","b",102201,"Hieracium medium","Noble","Pires","2021-07-01"
"3022","Mounier",20,120,"MOU_2160","b",102842,"Hippocrepis comosa","Noble","Pires","2021-07-01"
"3023","Mounier",20,120,"MOU_2160","b",136974,"Juniperus communis subsp. nana","Noble","Pires","2021-07-01"
"3024","Mounier",20,120,"MOU_2160","b",137044,"Koeleria vallesiana subsp. vallesiana","Noble","Pires","2021-07-01"
"3025","Mounier",20,120,"MOU_2160","b",106226,"Linaria supina","Noble","Pires","2021-07-01"
"3026","Mounier",20,120,"MOU_2160","b",137438,"Lotus corniculatus subsp. alpinus","Noble","Pires","2021-07-01"
"3027","Mounier",20,120,"MOU_2160","b",108621,"Minuartia verna","Noble","Pires","2021-07-01"
"3028","Mounier",20,120,"MOU_2160","b",113525,"Pilosella officinarum","Noble","Pires","2021-07-01"
"3029","Mounier",20,120,"MOU_2160","b",138908,"Plantago maritima subsp. serpentina","Noble","Pires","2021-07-01"
"3030","Mounier",20,120,"MOU_2160","b",114105,"Poa alpina","Noble","Pires","2021-07-01"
"3031","Mounier",20,120,"MOU_2160","b",117228,"Ranunculus seguieri","Noble","Pires","2021-07-01"
"3032","Mounier",20,120,"MOU_2160","b",121139,"Saxifraga paniculata","Noble","Pires","2021-07-01"
"3033","Mounier",20,120,"MOU_2160","b",122419,"Sempervivum arachnoideum","Noble","Pires","2021-07-01"
"3034","Mounier",20,120,"MOU_2160","b",123071,"Sesleria caerulea","Noble","Pires","2021-07-01"
"3035","Mounier",20,120,"MOU_2160","b",126563,"Thymus polytrichus","Noble","Pires","2021-07-01"
"3036","Mounier",20,120,"MOU_2160","b",127395,"Trifolium montanum","Noble","Pires","2021-07-01"
"3037","Mounier",20,120,"MOU_2160","b",152216,"Trifolium pratense var. villosum","Noble","Pires","2021-07-01"
"3038","Mounier",20,120,"MOU_2160","b",129674,"Viola rupestris","Noble","Pires","2021-07-01"
"3039","Mounier",20,120,"MOU_2160","b",970963,"Ziziphora granatensis subsp. alpina","Noble","Pires","2021-07-01"
"3040","Mounier",20,120,"MOU_2160","c",80564,"Agrostis alpina","Noble","Pires","2021-07-01"
"3041","Mounier",20,120,"MOU_2160","c",612396,"Anthyllis vulneraria subsp. guyotii","Noble","Pires","2021-07-01"
"3042","Mounier",20,120,"MOU_2160","c",83620,"Arenaria multicaulis","Noble","Pires","2021-07-01"
"3043","Mounier",20,120,"MOU_2160","c",84828,"Astragalus danicus","Noble","Pires","2021-07-01"
"3044","Mounier",20,120,"MOU_2160","c",132153,"Biscutella laevigata subsp. laevigata","Noble","Pires","2021-07-01"
"3045","Mounier",20,120,"MOU_2160","c",132515,"Campanula rotundifolia subsp. rotundifolia","Noble","Pires","2021-07-01"
"3046","Mounier",20,120,"MOU_2160","c",88415,"Carex caryophyllea","Noble","Pires","2021-07-01"
"3047","Mounier",20,120,"MOU_2160","c",132810,"Carex sempervirens subsp. sempervirens","Noble","Pires","2021-07-01"
"3048","Mounier",20,120,"MOU_2160","c",132843,"Carlina acaulis subsp. caulescens","Noble","Pires","2021-07-01"
"3049","Mounier",20,120,"MOU_2160","c",133087,"Cerastium arvense subsp. strictum","Noble","Pires","2021-07-01"
"3050","Mounier",20,120,"MOU_2160","c",95289,"Draba aizoides","Noble","Pires","2021-07-01"
"3051","Mounier",20,120,"MOU_2160","c",96432,"Epipactis atrorubens","Noble","Pires","2021-07-01"
"3052","Mounier",20,120,"MOU_2160","c",97230,"Erysimum montosicola","Noble","Pires","2021-07-01"
"3053","Mounier",20,120,"MOU_2160","c",97490,"Euphorbia cyparissias","Noble","Pires","2021-07-01"
"3054","Mounier",20,120,"MOU_2160","c",97804,"Euphrasia salisburgensis","Noble","Pires","2021-07-01"
"3055","Mounier",20,120,"MOU_2160","c",98319,"Festuca laevigata","Noble","Pires","2021-07-01"
"3056","Mounier",20,120,"MOU_2160","c",98477,"Festuca pumila","Noble","Pires","2021-07-01"
"3057","Mounier",20,120,"MOU_2160","c",98607,"Festuca violacea","Noble","Pires","2021-07-01"
"3058","Mounier",20,120,"MOU_2160","c",99487,"Galium obliquum","Noble","Pires","2021-07-01"
"3059","Mounier",20,120,"MOU_2160","c",99953,"Gentiana verna","Noble","Pires","2021-07-01"
"3060","Mounier",20,120,"MOU_2160","c",100340,"Globularia cordifolia","Noble","Pires","2021-07-01"
"3061","Mounier",20,120,"MOU_2160","c",100936,"Helianthemum italicum","Noble","Pires","2021-07-01"
"3062","Mounier",20,120,"MOU_2160","c",718359,"Helictochloa pratensis subsp. pratensis","Noble","Pires","2021-07-01"
"3063","Mounier",20,120,"MOU_2160","c",135265,"Helictotrichon sedenense subsp. sedenense","Noble","Pires","2021-07-01"
"3064","Mounier",20,120,"MOU_2160","c",102146,"Hieracium leiopogon","Noble","Pires","2021-07-01"
"3065","Mounier",20,120,"MOU_2160","c",102201,"Hieracium medium","Noble","Pires","2021-07-01"
"3066","Mounier",20,120,"MOU_2160","c",102842,"Hippocrepis comosa","Noble","Pires","2021-07-01"
"3067","Mounier",20,120,"MOU_2160","c",137044,"Koeleria vallesiana subsp. vallesiana","Noble","Pires","2021-07-01"
"3068","Mounier",20,120,"MOU_2160","c",106288,"Linum catharticum","Noble","Pires","2021-07-01"
"3069","Mounier",20,120,"MOU_2160","c",137438,"Lotus corniculatus subsp. alpinus","Noble","Pires","2021-07-01"
"3070","Mounier",20,120,"MOU_2160","c",106853,"Luzula pediformis","Noble","Pires","2021-07-01"
"3071","Mounier",20,120,"MOU_2160","c",108621,"Minuartia verna","Noble","Pires","2021-07-01"
"3072","Mounier",20,120,"MOU_2160","c",110124,"Onobrychis montana","Noble","Pires","2021-07-01"
"3073","Mounier",20,120,"MOU_2160","c",113525,"Pilosella officinarum","Noble","Pires","2021-07-01"
"3074","Mounier",20,120,"MOU_2160","c",138908,"Plantago maritima subsp. serpentina","Noble","Pires","2021-07-01"
"3075","Mounier",20,120,"MOU_2160","c",114105,"Poa alpina","Noble","Pires","2021-07-01"
"3076","Mounier",20,120,"MOU_2160","c",114522,"Polygala alpestris","Noble","Pires","2021-07-01"
"3077","Mounier",20,120,"MOU_2160","c",115694,"Potentilla verna","Noble","Pires","2021-07-01"
"3078","Mounier",20,120,"MOU_2160","c",122419,"Sempervivum arachnoideum","Noble","Pires","2021-07-01"
"3079","Mounier",20,120,"MOU_2160","c",122504,"Sempervivum x barbulatum","Noble","Pires","2021-07-01"
"3080","Mounier",20,120,"MOU_2160","c",122593,"Senecio doronicum","Noble","Pires","2021-07-01"
"3081","Mounier",20,120,"MOU_2160","c",123071,"Sesleria caerulea","Noble","Pires","2021-07-01"
"3082","Mounier",20,120,"MOU_2160","c",126563,"Thymus polytrichus","Noble","Pires","2021-07-01"
"3083","Mounier",20,120,"MOU_2160","c",127395,"Trifolium montanum","Noble","Pires","2021-07-01"
"3084","Mounier",20,120,"MOU_2160","c",152216,"Trifolium pratense var. villosum","Noble","Pires","2021-07-01"
"3085","Mounier",20,120,"MOU_2160","c",129674,"Viola rupestris","Noble","Pires","2021-07-01"
"3086","Mounier",20,120,"MOU_2160","c",970963,"Ziziphora granatensis subsp. alpina","Noble","Pires","2021-07-01"
"3087","Mounier",20,121,"MOU_2355","a",79908,"Achillea millefolium","Senn","","2019-08-02"
"3088","Mounier",20,121,"MOU_2355","a",80564,"Agrostis alpina","Senn","","2019-08-02"
"3089","Mounier",20,121,"MOU_2355","a",80729,"Agrostis rupestris","Senn","","2019-08-02"
"3090","Mounier",20,121,"MOU_2355","a",81091,"Alchemilla glaucescens","Senn","","2019-08-02"
"3091","Mounier",20,121,"MOU_2355","a",81638,"Alopecurus gerardi","Senn","","2019-08-02"
"3092","Mounier",20,121,"MOU_2355","a",82796,"Antennaria dioica","Senn","","2019-08-02"
"3093","Mounier",20,121,"MOU_2355","a",84828,"Astragalus danicus","Senn","","2019-08-02"
"3094","Mounier",20,121,"MOU_2355","a",86183,"Botrychium lunaria","Senn","","2019-08-02"
"3095","Mounier",20,121,"MOU_2355","a",132522,"Campanula scheuchzeri subsp. scheuchzeri","Senn","","2019-08-02"
"3096","Mounier",20,121,"MOU_2355","a",132592,"Carduus defloratus subsp. carlinifolius","Senn","","2019-08-02"
"3097","Mounier",20,121,"MOU_2355","a",88359,"Carex atrata","Senn","","2019-08-02"
"3098","Mounier",20,121,"MOU_2355","a",132810,"Carex sempervirens subsp. sempervirens","Senn","","2019-08-02"
"3099","Mounier",20,121,"MOU_2355","a",133087,"Cerastium arvense subsp. strictum","Senn","","2019-08-02"
"3100","Mounier",20,121,"MOU_2355","a",133652,"Dactylis glomerata subsp. glomerata","Senn","","2019-08-02"
"3101","Mounier",20,121,"MOU_2355","a",96816,"Erigeron uniflorus","Senn","","2019-08-02"
"3102","Mounier",20,121,"MOU_2355","a",97804,"Euphrasia salisburgensis","Senn","","2019-08-02"
"3103","Mounier",20,121,"MOU_2355","a",98319,"Festuca laevigata","Senn","","2019-08-02"
"3104","Mounier",20,121,"MOU_2355","a",98404,"Festuca nigrescens","Senn","","2019-08-02"
"3105","Mounier",20,121,"MOU_2355","a",98607,"Festuca violacea","Senn","","2019-08-02"
"3106","Mounier",20,121,"MOU_2355","a",134957,"Galium verum subsp. verum","Senn","","2019-08-02"
"3107","Mounier",20,121,"MOU_2355","a",192750,"Gentiana","Senn","","2019-08-02"
"3108","Mounier",20,121,"MOU_2355","a",99870,"Gentiana brachyphylla","Senn","","2019-08-02"
"3109","Mounier",20,121,"MOU_2355","a",99953,"Gentiana verna","Senn","","2019-08-02"
"3110","Mounier",20,121,"MOU_2355","a",99982,"Gentianella campestris","Senn","","2019-08-02"
"3111","Mounier",20,121,"MOU_2355","a",100208,"Geum montanum","Senn","","2019-08-02"
"3112","Mounier",20,121,"MOU_2355","a",101121,"Helictotrichon sedenense","Senn","","2019-08-02"
"3113","Mounier",20,121,"MOU_2355","a",193276,"Hieracium","Senn","","2019-08-02"
"3114","Mounier",20,121,"MOU_2355","a",102350,"Hieracium piliferum","Senn","","2019-08-02"
"3115","Mounier",20,121,"MOU_2355","a",137438,"Lotus corniculatus subsp. alpinus","Senn","","2019-08-02"
"3116","Mounier",20,121,"MOU_2355","a",106859,"Luzula spicata","Senn","","2019-08-02"
"3117","Mounier",20,121,"MOU_2355","a",108616,"Minuartia sedoides","Senn","","2019-08-02"
"3118","Mounier",20,121,"MOU_2355","a",108987,"Myosotis alpestris","Senn","","2019-08-02"
"3119","Mounier",20,121,"MOU_2355","a",109366,"Nardus stricta","Senn","","2019-08-02"
"3120","Mounier",20,121,"MOU_2355","a",113224,"Phleum rhaeticum","Senn","","2019-08-02"
"3121","Mounier",20,121,"MOU_2355","a",113522,"Pilosella lactucella","Senn","","2019-08-02"
"3122","Mounier",20,121,"MOU_2355","a",113806,"Plantago alpina","Senn","","2019-08-02"
"3123","Mounier",20,121,"MOU_2355","a",114105,"Poa alpina","Senn","","2019-08-02"
"3124","Mounier",20,121,"MOU_2355","a",114522,"Polygala alpestris","Senn","","2019-08-02"
"3125","Mounier",20,121,"MOU_2355","a",115414,"Potentilla aurea","Senn","","2019-08-02"
"3126","Mounier",20,121,"MOU_2355","a",115449,"Potentilla crantzii","Senn","","2019-08-02"
"3127","Mounier",20,121,"MOU_2355","a",117081,"Ranunculus kuepferi","Senn","","2019-08-02"
"3128","Mounier",20,121,"MOU_2355","a",117222,"Ranunculus sartorianus","Senn","","2019-08-02"
"3129","Mounier",20,121,"MOU_2355","a",119798,"Sagina glabra","Senn","","2019-08-02"
"3130","Mounier",20,121,"MOU_2355","a",198226,"Taraxacum","Senn","","2019-08-02"
"3131","Mounier",20,121,"MOU_2355","a",141546,"Tephroseris integrifolia subsp. integrifolia","Senn","","2019-08-02"
"3132","Mounier",20,121,"MOU_2355","a",126566,"Thymus pulegioides","Senn","","2019-08-02"
"3133","Mounier",20,121,"MOU_2355","a",127219,"Trifolium alpinum","Senn","","2019-08-02"
"3134","Mounier",20,121,"MOU_2355","a",127237,"Trifolium badium","Senn","","2019-08-02"
"3135","Mounier",20,121,"MOU_2355","a",141893,"Trifolium pratense subsp. pratense","Senn","","2019-08-02"
"3136","Mounier",20,121,"MOU_2355","a",127454,"Trifolium repens","Senn","","2019-08-02"
"3137","Mounier",20,121,"MOU_2355","a",127503,"Trifolium thalii","Senn","","2019-08-02"
"3138","Mounier",20,121,"MOU_2355","b",80564,"Agrostis alpina","Senn","","2019-08-02"
"3139","Mounier",20,121,"MOU_2355","b",80729,"Agrostis rupestris","Senn","","2019-08-02"
"3140","Mounier",20,121,"MOU_2355","b",81091,"Alchemilla glaucescens","Senn","","2019-08-02"
"3141","Mounier",20,121,"MOU_2355","b",82796,"Antennaria dioica","Senn","","2019-08-02"
"3142","Mounier",20,121,"MOU_2355","b",83653,"Arenaria serpyllifolia","Senn","","2019-08-02"
"3143","Mounier",20,121,"MOU_2355","b",84828,"Astragalus danicus","Senn","","2019-08-02"
"3144","Mounier",20,121,"MOU_2355","b",86183,"Botrychium lunaria","Senn","","2019-08-02"
"3145","Mounier",20,121,"MOU_2355","b",132522,"Campanula scheuchzeri subsp. scheuchzeri","Senn","","2019-08-02"
"3146","Mounier",20,121,"MOU_2355","b",132592,"Carduus defloratus subsp. carlinifolius","Senn","","2019-08-02"
"3147","Mounier",20,121,"MOU_2355","b",88359,"Carex atrata","Senn","","2019-08-02"
"3148","Mounier",20,121,"MOU_2355","b",132810,"Carex sempervirens subsp. sempervirens","Senn","","2019-08-02"
"3149","Mounier",20,121,"MOU_2355","b",133087,"Cerastium arvense subsp. strictum","Senn","","2019-08-02"
"3150","Mounier",20,121,"MOU_2355","b",94289,"Dactylorhiza viridis","Senn","","2019-08-02"
"3151","Mounier",20,121,"MOU_2355","b",96816,"Erigeron uniflorus","Senn","","2019-08-02"
"3152","Mounier",20,121,"MOU_2355","b",97804,"Euphrasia salisburgensis","Senn","","2019-08-02"
"3153","Mounier",20,121,"MOU_2355","b",98319,"Festuca laevigata","Senn","","2019-08-02"
"3154","Mounier",20,121,"MOU_2355","b",98404,"Festuca nigrescens","Senn","","2019-08-02"
"3155","Mounier",20,121,"MOU_2355","b",98607,"Festuca violacea","Senn","","2019-08-02"
"3156","Mounier",20,121,"MOU_2355","b",192750,"Gentiana","Senn","","2019-08-02"
"3157","Mounier",20,121,"MOU_2355","b",99870,"Gentiana brachyphylla","Senn","","2019-08-02"
"3158","Mounier",20,121,"MOU_2355","b",99953,"Gentiana verna","Senn","","2019-08-02"
"3159","Mounier",20,121,"MOU_2355","b",99982,"Gentianella campestris","Senn","","2019-08-02"
"3160","Mounier",20,121,"MOU_2355","b",100208,"Geum montanum","Senn","","2019-08-02"
"3161","Mounier",20,121,"MOU_2355","b",101121,"Helictotrichon sedenense","Senn","","2019-08-02"
"3162","Mounier",20,121,"MOU_2355","b",102350,"Hieracium piliferum","Senn","","2019-08-02"
"3163","Mounier",20,121,"MOU_2355","b",137438,"Lotus corniculatus subsp. alpinus","Senn","","2019-08-02"
"3164","Mounier",20,121,"MOU_2355","b",106859,"Luzula spicata","Senn","","2019-08-02"
"3165","Mounier",20,121,"MOU_2355","b",113386,"Phyteuma michelii","Senn","","2019-08-02"
"3166","Mounier",20,121,"MOU_2355","b",113522,"Pilosella lactucella","Senn","","2019-08-02"
"3167","Mounier",20,121,"MOU_2355","b",113806,"Plantago alpina","Senn","","2019-08-02"
"3168","Mounier",20,121,"MOU_2355","b",138908,"Plantago maritima subsp. serpentina","Senn","","2019-08-02"
"3169","Mounier",20,121,"MOU_2355","b",114105,"Poa alpina","Senn","","2019-08-02"
"3170","Mounier",20,121,"MOU_2355","b",115414,"Potentilla aurea","Senn","","2019-08-02"
"3171","Mounier",20,121,"MOU_2355","b",115449,"Potentilla crantzii","Senn","","2019-08-02"
"3172","Mounier",20,121,"MOU_2355","b",117081,"Ranunculus kuepferi","Senn","","2019-08-02"
"3173","Mounier",20,121,"MOU_2355","b",117222,"Ranunculus sartorianus","Senn","","2019-08-02"
"3174","Mounier",20,121,"MOU_2355","b",141546,"Tephroseris integrifolia subsp. integrifolia","Senn","","2019-08-02"
"3175","Mounier",20,121,"MOU_2355","b",127237,"Trifolium badium","Senn","","2019-08-02"
"3176","Mounier",20,121,"MOU_2355","b",141893,"Trifolium pratense subsp. pratense","Senn","","2019-08-02"
"3177","Mounier",20,121,"MOU_2355","b",127454,"Trifolium repens","Senn","","2019-08-02"
"3178","Mounier",20,121,"MOU_2355","b",127503,"Trifolium thalii","Senn","","2019-08-02"
"3179","Mounier",20,121,"MOU_2355","c",80564,"Agrostis alpina","Senn","","2019-08-02"
"3180","Mounier",20,121,"MOU_2355","c",80729,"Agrostis rupestris","Senn","","2019-08-02"
